# Source-delivery lock for guest corresponding-source investigation.
# Columns: id<TAB>filename<TAB>bytes<TAB>sha256<TAB>official URL<TAB>relation
busyboxconfig	busybox-busyboxconfig	31637	65b29f6085cd79ab5f032d7e4299534a86c3efad240e78c16186a19bf847fcca	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/busyboxconfig	BusyBox Alpine config from c3ef5d10
busyboxconfig-extras	busybox-busyboxconfig-extras	37893	1d539797a78b17e815acb6afb97e8883fe65d0c094801395c014ac5f7b3a7e98	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/busyboxconfig-extras	BusyBox Alpine config from c3ef5d10
apk-tools-repo-hash-sha1	apk-tools-repo-hash-sha1.patch	1245	0ef3ecc88a5c627ee9486632bbc26e66dd0073e6a9be0c143b25c6e366162df0	https://gitlab.alpinelinux.org/alpine/aports/-/raw/1403ea7a8ae3fb8e5a11207ddb1ff536eb8de912/main/apk-tools/repo-hash-sha1.patch	Alpine package patch
openssl-auxv	openssl-auxv.patch	2013	0b3a36c0f1b3d8e0adcf02c251374ce4d2578b0c9f4b88207bf85c5c1b58c7d8	https://gitlab.alpinelinux.org/alpine/aports/-/raw/4a4352d83ab03720965454a8c7b30b1b6a996c84/main/openssl/auxv.patch	Alpine package patch
musl-0001-add-stub-for-pthread_mutexattr_setprioceiling	musl-0001-add-stub-for-pthread_mutexattr_setprioceiling.patch	896	b2067680c66af9eb9f4fdc1fa5d9337a9fd62bdab2c437b416aa97d79eb884ee	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/0001-add-stub-for-pthread_mutexattr_setprioceiling.patch	Musl Alpine patch from f5640d3a
musl-CVE-2026-40200	musl-CVE-2026-40200.patch	5594	1ee29f64f9ca8e8ad7c349779d661ff6b52126a27575d3586981357a52c406fb	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/CVE-2026-40200.patch	Musl Alpine patch from f5640d3a
musl-CVE-2026-6042	musl-CVE-2026-6042.patch	7506	1d0be2e72b9d5bd16546b923aa8af861d271322f01644716a81823bec4065c99	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/CVE-2026-6042.patch	Musl Alpine patch from f5640d3a
musl-fix-loongarch64-zero-len-extcontext	musl-fix-loongarch64-zero-len-extcontext.patch	738	92c8e965798ed516c15cb2a4e7c4ac45ec1eb68b6abff16c73adff2a3bae1b14	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/fix-loongarch64-zero-len-extcontext.patch	Musl Alpine patch from f5640d3a
musl-handle-aux-at_base	musl-handle-aux-at_base.patch	1214	2a65e03b94217063d72fe998e5fb2e25cd01716078a3ba1b0ab574ab205111e6	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/handle-aux-at_base.patch	Musl Alpine patch from f5640d3a
busybox-acpid-poweroff.sh	busybox-acpid-poweroff.sh	19	745a5f25dd586f7574f5867fdb3d9b0f7cda97224cadc7a178fc72e26b51b7e7	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/acpid-poweroff.sh	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-acpid.initd	busybox-acpid.initd	267	e9a57d04084733e20b57c4f17e94e8d277ef42f2836f33d96be1250e9672b2a8	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/acpid.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-acpid.logrotate	busybox-acpid.logrotate	140	d608a3b7715886b5735def0cc50a6359fd364fac2e0e0a459c588c04be471031	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/acpid.logrotate	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-bbsuid.c	busybox-bbsuid.c	2182	99f6275a53a4005d8f03d87e5361699419b33a52b2b2e2fe1c45e90ab6d51f58	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/bbsuid.c	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-crond.confd	busybox-crond.confd	54	d058d9ed0824f877b4e88158fe25d71ad76fca4b71542c4c6d7991ee2ecd20f8	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/crond.confd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-crond.initd	busybox-crond.initd	204	9c7955d5227326ea4a1e55c225606e34d148a831cca3e05b23ad5c58f525c8e0	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/crond.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-dad.if-up	busybox-dad.if-up	285	2fd20d1bc67d9ee711990002b24f156635a73f56b8935b2f76592938817fa4e7	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/dad.if-up	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-default.script	busybox-default.script	4010	c7b39bba4d7f1ce05dbdeba7d2fd97b96a8c3c0c1ebc0259f641fb8e1c3827d2	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/default.script	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-dnsd.initd	busybox-dnsd.initd	198	4a2b86475c9a3e06729265093cfc71711575089472b68671fe59158999f829c3	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/dnsd.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-httpd.initd	busybox-httpd.initd	210	834284a025ef92049ffb6b67264591de2da0e61b85226eb48bd2eead52dce860	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/httpd.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-inetd.initd	busybox-inetd.initd	216	bc35f55a9cb9930f5ffbde4cd93037b29a384b155a45a9bd1e1c7ea0a9139138	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/inetd.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-klogd.confd	busybox-klogd.confd	14	f6cd63d6e5f384dcb01a4906c9a0b6c5923794380235dfe0d79b48a686b03c5d	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/klogd.confd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-klogd.initd	busybox-klogd.initd	280	855bf399d4c689dcb8c67a1062e02f1f925297eb18e7ac6942219ab84330a547	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/klogd.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-loadkmap.confd	busybox-loadkmap.confd	111	85de66e8a23c60061d8ddf20075ce89ae3cab368a4b995aa863a6e9ec552a0d0	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/loadkmap.confd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-loadkmap.initd	busybox-loadkmap.initd	293	99f679902e7addf649a54a5cea0cf9aec63922aa886100419c11184339eed22d	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/loadkmap.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-mdev.initd	busybox-mdev.initd	745	754d37775157f138ed8834e041765ee6aed3a14915a783be480d1f34a6d5783d	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/mdev.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-ntpd.confd	busybox-ntpd.confd	106	4224e5c6b5ffeb815c15f3e9f17ddaa169d4e6b7da169dbd0939fe06dbe8914d	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/ntpd.confd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-ntpd.initd	busybox-ntpd.initd	305	7c64ee24b972bee7397407955198d3d336c71deb83a784c7e2656709802c0040	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/ntpd.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-rdate.confd	busybox-rdate.confd	48	521f5171e20a353e68155620ce7c847c53dcfb7c45ab02d7566efd99cff2dbf2	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/rdate.confd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-rdate.initd	busybox-rdate.initd	253	0c6eb4dc269386472f475cf9c549ba53b73aa33f044fbfb3b6bc6dd2574bb341	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/rdate.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-securetty	busybox-securetty	156	713fcea5109728883b9147e822429133fcc8b5e253afd3c2a197b10cd0bc3b4d	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/securetty	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-ssl_client.c	busybox-ssl_client.c	3418	f36fb83637a12fe0706f828a3e9a4181ac6ed452b59d5d30fcf4dbe1884b8aed	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/ssl_client.c	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-syslog.confd	busybox-syslog.confd	18	47b6e2ae625578903f8cf78410a981ab3103cb6de156a853034c57363bf39e0a	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/syslog.confd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-syslog.initd	busybox-syslog.initd	292	f5e471c5bf96a706655b043516403f7aabe2c893f9597e345aa625b6a6375a7f	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/syslog.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-udhcpc.conf	busybox-udhcpc.conf	287	5b372209e01cda07c87b8afa6d1ab3d7e8daf18a1f2332d744203a6dc289eb1a	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/udhcpc.conf	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-udhcpd.initd	busybox-udhcpd.initd	202	5c2d05f2cb2a47847c345881ea41de15afe7d1c10f76f8e3cbbadeb0cba4dc50	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/udhcpd.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-watchdog.confd	busybox-watchdog.confd	40	77f6f9069afdbb477a7e822aa2c7265d64fd22fdd9338bb3beb0cee901d202ce	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/watchdog.confd	BusyBox Alpine recipe auxiliary source from c3ef5d10
busybox-watchdog.initd	busybox-watchdog.initd	315	8bf9f4caa14f2e0a1ded5f76130bfec07c325e89045e5ba6fc10f890270b5752	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/watchdog.initd	BusyBox Alpine recipe auxiliary source from c3ef5d10
apk-tools-_apk	apk-tools-_apk	17285	87824378d2caa2f6bc5e3d103ddec4a9e7cb7a95d03ce0fb7c0e311cdbc9efc6	https://gitlab.alpinelinux.org/alpine/aports/-/raw/1403ea7a8ae3fb8e5a11207ddb1ff536eb8de912/main/apk-tools/_apk	apk-tools Alpine recipe auxiliary source from 1403ea7a
musl-ldconfig	musl-ldconfig	393	7065021e04a5060957b5c6907af671a7028230d91927fb0c25892cadd9312b7c	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/ldconfig	musl Alpine recipe auxiliary source from f5640d3a
musl-__stack_chk_fail_local.c	musl-__stack_chk_fail_local.c	133	299a7d75a09de3e2e11e7fb4acc3182e4a14e868093d2f30938fce9bfcff13da	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/__stack_chk_fail_local.c	musl Alpine recipe auxiliary source from f5640d3a
musl-getconf.c	musl-getconf.c	11614	d87d0cbb3690ae2c5d8cc218349fd8278b93855dd625deaf7ae50e320aad247c	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/getconf.c	musl Alpine recipe auxiliary source from f5640d3a
musl-getent.c	musl-getent.c	11656	a6171c2db641cdd99c164169d3c5c6ca323617483cedec4cbbe3eb39c5834df0	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/getent.c	musl Alpine recipe auxiliary source from f5640d3a
musl-iconv.c	musl-iconv.c	2577	f79a2930a2e5bb0624321589edf8b889d1e9b603e01e6b7ae214616605b3fdd7	https://gitlab.alpinelinux.org/alpine/aports/-/raw/f5640d3a10f664c9119720c60515265d3d6f6d01/main/musl/iconv.c	musl Alpine recipe auxiliary source from f5640d3a
